email_thread_id,mailbox,channel_type,received_date,sender_domain_type,region,brand,product_category,sku_id,batch_lot_id,retailer_name,order_id,promotion_code,thread_length_messages,days_since_first_message,avg_response_latency_hours,max_response_latency_hours,sender_message_count_90d,attachment_count,attachment_size_mb_total,cc_recipient_count,reply_all_flag,sentiment_score,negative_word_count,urgency_keyword_count,taste_keyword_flag,packaging_keyword_flag,shelf_life_keyword_flag,allergen_keyword_flag,availability_keyword_flag,topic_primary,prior_complaints_count_sku_90d,prior_escalations_count_retailer_12m,batch_quality_deviation_flag,sku_recent_quality_hold_flag,retailer_tier,consumer_loyalty_tier,assigned_team,current_status,resolution_time_hours,resolution_touches_count,commercial_credit_issued_usd,escalated_flag,escalation_within_48h,hours_to_critical_event_or_censor
LUM-EML-004863,Supplier Relations,Supplier Notification,2026-07-24,Supplier Corporate,Central Europe,MorningRise Pastry,Pastry - Seasonal Specialty,SKU-88022,LOT-872782,Not Applicable (Supplier),,,3,4.4,13.3,22.8,2,0,0.0,3,Y,0.197,1,1,Y,N,N,N,N,Taste/Flavor,2,0,N,Y,N/A,N/A,Procurement & Supplier Mgmt,Closed,11.9,5,0.0,N,0,64.3
LUM-EML-004864,Consumer Care,Consumer Complaint,2026-01-23,Consumer/Personal,Western Europe,MorningRise Pastry,Pastry - Croissant,SKU-43647,LOT-141232,Not Applicable (Consumer),,,3,5.4,11.1,12.8,2,0,0.0,3,N,0.208,1,1,N,N,N,N,N,Pricing/Promotion,2,0,N,N,N/A,Returning,Consumer Care Team,Escalated,,5,0.0,Y,0,50.5
LUM-EML-004865,Quality & Food Safety,Internal Escalation,2026-06-13,Internal,Latin America,PureWave,Functional Water,SKU-60062,LOT-347926,Not Applicable (Internal),,,3,1.0,5.0,8.8,2,0,0.0,3,N,-0.064,1,1,N,Y,N,N,N,Packaging Defect,2,0,N,N,N/A,N/A,Quality Assurance & Food Safety,Resolved,24.6,5,0.0,N,0,69.9
LUM-EML-004866,Supplier Relations,Supplier Notification,2026-06-18,Supplier Corporate,North America,AquaLuna,Functional Water,SKU-34862,LOT-953840,Not Applicable (Supplier),,PROMO-243,3,7.1,3.2,5.0,2,0,0.0,3,Y,0.425,1,1,N,N,N,N,N,Pricing/Promotion,2,0,N,N,N/A,N/A,Procurement & Supplier Mgmt,Resolved,48.8,5,0.0,N,0,71.0
LUM-EML-004867,Consumer Care,Consumer Complaint,2026-08-01,Consumer/Personal,North America,BerryBurst,Sparkling Beverage,SKU-62538,LOT-818232,Not Applicable (Consumer),,,3,4.7,7.1,13.2,2,0,0.0,3,N,0.125,1,1,N,N,N,N,N,Delivery/Logistics,2,0,N,N,N/A,New,Consumer Care Team,Resolved,10.7,5,0.0,N,0,57.7
LUM-EML-004868,Quality & Food Safety,Internal Escalation,2026-07-05,Consumer/Personal,Latin America,BerryBurst,Sparkling Beverage,SKU-19748,LOT-985723,Not Applicable (Internal),,,3,3.3,20.4,26.0,2,0,0.0,3,N,-0.291,1,1,Y,N,N,N,N,Taste/Flavor,2,0,N,N,N/A,N/A,Quality Assurance & Food Safety,In Progress,,5,0.0,N,0,55.5
LUM-EML-004869,Consumer Care,Consumer Complaint,2026-07-24,Consumer/Personal,North America,MorningRise Pastry,Pastry - Croissant,SKU-99513,LOT-556384,Not Applicable (Consumer),,,3,8.7,54.4,65.1,2,0,0.0,3,N,0.268,1,1,Y,N,N,N,N,Taste/Flavor,2,0,N,N,N/A,Returning,Consumer Care Team,In Progress,,5,0.0,N,0,49.0
LUM-EML-004870,Consumer Care,Consumer Complaint,2026-08-03,Consumer/Personal,Western Europe,MorningRise Pastry,Pastry - Croissant,SKU-91499,LOT-964393,Not Applicable (Consumer),,,3,5.8,12.0,17.5,2,0,0.0,3,N,,1,1,N,N,N,N,N,Delivery/Logistics,2,0,N,N,N/A,VIP,Consumer Care Team,Closed,10.9,5,0.0,N,0,64.4
LUM-EML-004871,Trade/Retailer,Retailer Inquiry,2025-12-02,Retailer Corporate,Latin America,MorningRise Pastry,Pastry - Cookie,SKU-87671,LOT-415640,Coastal Grocers,ORD-6714067,,3,3.3,7.1,14.0,2,0,0.0,3,N,0.376,1,1,Y,N,N,N,N,Taste/Flavor,2,6,N,N,Silver,N/A,Trade Marketing & Key Accounts,Closed,15.5,5,0.0,N,0,68.1
LUM-EML-004872,Quality & Food Safety,Internal Escalation,2026-06-10,Consumer/Personal,North America,MorningRise Pastry,Pastry - Seasonal Specialty,SKU-23078,LOT-199748,Not Applicable (Internal),,,3,11.5,6.6,14.4,2,0,0.0,3,N,-0.132,1,1,Y,N,N,N,N,Taste/Flavor,2,0,N,N,N/A,N/A,Quality Assurance & Food Safety,Open,,5,0.0,N,0,79.3
LUM-EML-004873,Consumer Care,Consumer Complaint,2026-07-28,Consumer/Personal,Western Europe,MorningRise Pastry,Pastry - Cookie,SKU-96612,LOT-437665,Not Applicable (Consumer),,,3,3.9,28.5,38.1,2,0,0.0,3,N,0.574,1,1,N,N,Y,N,N,Shelf-Life,2,0,N,N,N/A,New,Consumer Care Team,Resolved,20.9,5,0.0,N,0,75.3
LUM-EML-004874,Supplier Relations,Supplier Notification,2025-09-16,Supplier Corporate,Western Europe,GoldenCrust Bakery,Pastry - Ambient Cake,SKU-40032,LOT-416534,Not Applicable (Supplier),,,3,2.9,26.4,41.0,2,0,0.0,3,N,-0.301,1,1,N,N,N,N,N,Pricing/Promotion,2,0,N,N,N/A,N/A,Procurement & Supplier Mgmt,Resolved,18.6,5,0.0,N,0,49.0
LUM-EML-004875,Consumer Care,Consumer Complaint,2025-12-20,Consumer/Personal,APAC,MorningRise Pastry,Pastry - Croissant,SKU-42696,LOT-457274,Not Applicable (Consumer),,,3,2.6,18.3,34.4,2,0,0.0,3,Y,1.0,1,1,N,N,N,N,Y,Availability/Stock,2,0,N,Y,N/A,Returning,Consumer Care Team,Escalated,,5,0.0,Y,0,68.7
LUM-EML-004876,Consumer Care,Consumer Complaint,2025-12-25,Consumer/Personal,Western Europe,PureWave,Functional Water,SKU-27048,LOT-410289,Not Applicable (Consumer),,,3,3.1,13.3,21.3,2,0,0.0,3,Y,0.525,1,1,Y,N,N,N,N,Taste/Flavor,2,0,N,N,N/A,VIP,Consumer Care Team,Resolved,23.8,5,0.0,N,0,63.4
LUM-EML-004877,Consumer Care,Consumer Complaint,2025-11-13,Consumer/Personal,Western Europe,MorningRise Pastry,Pastry - Seasonal Specialty,SKU-47301,LOT-834020,Not Applicable (Consumer),,,3,4.4,10.6,17.5,2,0,0.0,3,N,-0.061,1,1,Y,N,N,N,N,Taste/Flavor,2,0,N,N,N/A,New,Consumer Care Team,In Progress,,5,0.0,N,0,71.7
LUM-EML-004878,Consumer Care,Consumer Complaint,2026-06-14,Consumer/Personal,Central Europe,PureWave,Still Beverage,SKU-87952,LOT-537616,Not Applicable (Consumer),,,3,3.1,2.1,4.8,2,0,0.0,3,N,0.327,1,1,N,N,N,N,N,Delivery/Logistics,2,0,N,N,N/A,Returning,Consumer Care Team,In Progress,,5,0.0,N,0,71.0
LUM-EML-004879,Consumer Care,Consumer Complaint,2025-10-21,Consumer/Personal,Latin America,SpringFizz,Sparkling Beverage,SKU-11301,LOT-798330,Not Applicable (Consumer),,PROMO-889,3,0.2,16.9,31.6,2,0,0.0,3,N,0.059,1,1,N,N,N,N,N,General Inquiry,2,0,N,N,N/A,VIP,Consumer Care Team,Resolved,15.6,5,0.0,N,0,55.4
LUM-EML-004880,Consumer Care,Consumer Complaint,2026-01-29,Consumer/Personal,North America,BerryBurst,Juice,SKU-37768,LOT-986011,Not Applicable (Consumer),,,3,10.3,21.0,42.0,2,0,0.0,3,N,-1.0,1,1,Y,N,N,N,N,Pricing/Promotion,2,0,N,N,N/A,Returning,Consumer Care Team,Escalated,,5,0.0,Y,0,66.6
LUM-EML-004881,Consumer Care,Consumer Complaint,2026-07-22,Consumer/Personal,North America,AquaLuna,Functional Water,SKU-17371,LOT-160769,Not Applicable (Consumer),,,3,1.2,21.0,28.4,2,0,0.0,3,N,-0.29,1,1,N,N,Y,N,N,Shelf-Life,2,0,N,N,N/A,New,Consumer Care Team,Resolved,17.6,5,0.0,N,0,73.4
LUM-EML-004882,Consumer Care,Consumer Complaint,2026-01-20,Consumer/Personal,Central Europe,GoldenCrust Bakery,Pastry - Ambient Cake,SKU-54854,LOT-318218,Not Applicable (Consumer),,,3,6.1,6.9,9.8,2,0,0.0,3,Y,-0.63,1,1,N,N,N,N,Y,Availability/Stock,2,0,N,N,N/A,VIP,Consumer Care Team,In Progress,,5,0.0,N,0,66.1
LUM-EML-004883,Quality & Food Safety,Internal Escalation,2025-09-22,Retailer Corporate,Western Europe,PureWave,Functional Water,SKU-34480,LOT-658961,Not Applicable (Internal),,,3,0.1,9.9,23.8,2,0,0.0,3,N,0.424,1,1,Y,N,N,N,N,Taste/Flavor,2,0,Y,N,N/A,N/A,Quality Assurance & Food Safety,Resolved,35.3,5,0.0,N,0,76.5
LUM-EML-004884,Consumer Care,Consumer Complaint,2026-07-24,Consumer/Personal,North America,MorningRise Pastry,Pastry - Croissant,SKU-76862,LOT-410955,Not Applicable (Consumer),,,3,1.0,14.5,16.9,2,0,0.0,3,Y,0.64,1,1,N,N,N,N,Y,Availability/Stock,2,0,N,Y,N/A,Returning,Consumer Care Team,Resolved,13.8,5,0.0,N,0,58.7
LUM-EML-004885,Quality & Food Safety,Internal Escalation,2026-01-12,Internal,Central Europe,MorningRise Pastry,Pastry - Seasonal Specialty,SKU-13212,LOT-360558,Not Applicable (Internal),,,3,1.7,2.8,4.5,2,0,0.0,3,N,0.587,1,1,Y,Y,N,N,N,Packaging Defect,2,0,N,N,N/A,N/A,Quality Assurance & Food Safety,Closed,20.5,5,0.0,N,0,85.2
LUM-EML-004886,Trade/Retailer,Retailer Inquiry,2026-01-05,Retailer Corporate,Latin America,SpringFizz,Sparkling Beverage,SKU-20792,LOT-668537,MegaMart,ORD-8377990,,3,0.4,21.4,42.2,2,0,0.0,3,N,-1.0,1,1,N,N,N,Y,N,Allergen/Safety,2,6,N,N,Gold,N/A,Trade Marketing & Key Accounts,Open,,5,0.0,N,0,55.8
LUM-EML-004887,Consumer Care,Consumer Complaint,2026-05-07,Consumer/Personal,APAC,PureWave,Functional Water,SKU-26157,LOT-395848,Not Applicable (Consumer),,,3,2.8,10.4,24.7,2,0,0.0,3,N,0.071,1,1,N,Y,N,Y,N,Allergen/Safety,2,0,N,N,N/A,Returning,Consumer Care Team,Open,,5,0.0,N,0,49.0
LUM-EML-004888,Consumer Care,Consumer Complaint,2025-12-02,Consumer/Personal,APAC,PureWave,Functional Water,SKU-58060,LOT-832468,Not Applicable (Consumer),,,3,1.7,11.9,27.5,2,0,0.0,3,N,0.469,1,1,N,Y,N,N,N,Packaging Defect,2,0,N,N,N/A,New,Consumer Care Team,Resolved,3.1,5,0.0,N,0,75.0
LUM-EML-004889,Consumer Care,Consumer Complaint,2025-11-25,Consumer/Personal,North America,CitrusPeak,Sparkling Beverage,SKU-64959,LOT-494654,Not Applicable (Consumer),,,3,3.8,12.3,22.2,2,0,0.0,3,N,-0.703,1,1,Y,N,N,N,N,Taste/Flavor,2,0,N,N,N/A,VIP,Consumer Care Team,Resolved,52.9,5,0.0,N,0,59.3
LUM-EML-004890,Supplier Relations,Supplier Notification,2026-05-06,Supplier Corporate,Western Europe,CitrusPeak,Sparkling Beverage,SKU-91496,LOT-276775,Not Applicable (Supplier),,,3,1.6,14.5,28.0,2,0,0.0,3,N,-0.068,1,1,N,N,N,N,Y,Availability/Stock,2,0,N,N,N/A,N/A,Procurement & Supplier Mgmt,Closed,27.7,5,0.0,Y,1,48.0
LUM-EML-004891,Trade/Retailer,Retailer Inquiry,2026-05-07,Retailer Corporate,Latin America,BerryBurst,Sparkling Beverage,SKU-14235,LOT-554295,Coastal Grocers,ORD-1257700,,3,10.8,12.1,21.5,2,0,0.0,3,N,-0.309,1,1,N,N,N,N,Y,Availability/Stock,2,6,N,N,Gold,N/A,Trade Marketing & Key Accounts,In Progress,,5,0.0,N,0,54.5
LUM-EML-004892,Consumer Care,Consumer Complaint,2026-01-17,Consumer/Personal,North America,GoldenCrust Bakery,Pastry - Ambient Cake,SKU-86993,LOT-953034,Not Applicable (Consumer),,,3,6.7,16.9,32.0,2,0,0.0,3,N,0.032,1,1,N,N,N,N,N,Pricing/Promotion,2,0,N,N,N/A,Returning,Consumer Care Team,Escalated,,5,0.0,Y,0,69.5
LUM-EML-004893,Consumer Care,Consumer Complaint,2025-12-12,Consumer/Personal,Latin America,MorningRise Pastry,Pastry - Cookie,SKU-30884,LOT-492331,Not Applicable (Consumer),,,3,10.7,26.7,63.1,2,0,0.0,3,Y,-0.368,1,1,Y,N,N,N,N,Pricing/Promotion,2,0,N,N,N/A,New,Consumer Care Team,Escalated,,5,0.0,Y,0,61.2
LUM-EML-004894,Supplier Relations,Supplier Notification,2025-09-29,Supplier Corporate,Central Europe,AquaLuna,Functional Water,SKU-90717,LOT-941357,Not Applicable (Supplier),,,3,1.5,16.7,37.8,2,0,0.0,3,Y,-0.29,1,1,Y,N,N,N,N,Taste/Flavor,2,0,N,N,N/A,N/A,Procurement & Supplier Mgmt,In Progress,,5,0.0,N,0,63.8
LUM-EML-004895,Quality & Food Safety,Internal Escalation,2025-10-15,Internal,Western Europe,MorningRise Pastry,Pastry - Seasonal Specialty,SKU-57165,LOT-249847,Not Applicable (Internal),,,3,6.7,21.9,43.4,2,0,0.0,3,N,-0.165,1,1,N,N,N,N,N,Delivery/Logistics,2,0,N,N,N/A,N/A,Quality Assurance & Food Safety,Resolved,9.4,5,0.0,N,0,61.3
LUM-EML-004896,Quality & Food Safety,Internal Escalation,2026-06-27,Internal,Latin America,AquaLuna,Functional Water,SKU-35917,LOT-672432,Not Applicable (Internal),,,3,6.5,9.2,16.5,2,0,0.0,3,Y,0.681,1,1,N,N,N,N,N,Delivery/Logistics,2,0,Y,N,N/A,N/A,Quality Assurance & Food Safety,Open,,5,0.0,N,0,60.0
LUM-EML-004897,Quality & Food Safety,Internal Escalation,2026-07-15,Retailer Corporate,Western Europe,MorningRise Pastry,Pastry - Croissant,SKU-78467,LOT-661453,Not Applicable (Internal),,,3,6.3,44.1,87.0,2,0,0.0,3,Y,0.45,1,1,N,Y,N,N,N,Packaging Defect,2,0,N,N,N/A,N/A,Quality Assurance & Food Safety,Open,,5,0.0,Y,1,48.0
LUM-EML-004898,Consumer Care,Consumer Complaint,2026-01-22,Consumer/Personal,North America,CitrusPeak,Juice,SKU-38091,LOT-317082,Not Applicable (Consumer),,,3,2.6,17.1,39.8,2,0,0.0,3,N,-0.052,1,1,N,Y,N,N,N,Packaging Defect,2,0,N,N,N/A,Returning,Consumer Care Team,In Progress,,5,0.0,N,0,65.3
LUM-EML-004899,Quality & Food Safety,Internal Escalation,2026-04-03,Internal,Latin America,PureWave,Functional Water,SKU-40664,LOT-404973,Not Applicable (Internal),,PROMO-926,3,9.9,35.5,55.4,2,0,0.0,3,N,-0.039,1,1,N,N,Y,N,N,Shelf-Life,2,0,N,N,N/A,N/A,Quality Assurance & Food Safety,Open,,5,0.0,N,0,59.2
LUM-EML-004900,Consumer Care,Consumer Complaint,2026-08-10,Consumer/Personal,APAC,AquaLuna,Still Beverage,SKU-19302,LOT-695110,Not Applicable (Consumer),,,3,4.6,9.6,11.9,2,0,0.0,3,Y,0.125,1,1,N,N,N,N,N,Delivery/Logistics,2,0,N,N,N/A,VIP,Consumer Care Team,Closed,44.8,5,0.0,N,0,53.4
LUM-EML-004901,Trade/Retailer,Retailer Inquiry,2026-01-13,Retailer Corporate,North America,MorningRise Pastry,Pastry - Croissant,SKU-22454,LOT-528312,FreshCo Retail,ORD-5028976,,3,3.9,36.6,91.5,2,0,0.0,3,N,-0.216,1,1,Y,N,N,N,N,Taste/Flavor,2,6,N,N,Bronze,N/A,Trade Marketing & Key Accounts,Open,,5,0.0,N,1,14.6
LUM-EML-004902,Consumer Care,Consumer Complaint,2026-07-24,Consumer/Personal,APAC,GoldenCrust Bakery,Pastry - Seasonal Specialty,SKU-92252,LOT-847782,Not Applicable (Consumer),,PROMO-290,3,4.2,14.3,32.7,2,0,0.0,3,N,0.293,1,1,Y,N,N,N,Y,Delivery/Logistics,2,0,N,N,N/A,Returning,Consumer Care Team,Open,,5,0.0,N,0,57.8
LUM-EML-004903,Trade/Retailer,Retailer Inquiry,2026-05-05,Retailer Corporate,North America,GoldenCrust Bakery,Pastry - Ambient Cake,SKU-86446,LOT-720457,ValueStop,ORD-4052331,,3,3.2,13.9,34.4,2,0,0.0,3,Y,-0.256,1,1,N,N,Y,N,N,Shelf-Life,2,6,N,N,Silver,N/A,Trade Marketing & Key Accounts,Resolved,31.4,5,676.99,Y,1,39.2
LUM-EML-004904,Consumer Care,Consumer Complaint,2026-07-28,Consumer/Personal,Central Europe,GoldenCrust Bakery,Pastry - Seasonal Specialty,SKU-11337,LOT-409039,Not Applicable (Consumer),,,3,1.3,20.7,41.0,2,0,0.0,3,Y,0.733,1,1,Y,Y,N,N,N,Packaging Defect,2,0,N,N,N/A,Returning,Consumer Care Team,Closed,35.0,5,0.0,N,0,69.6
LUM-EML-004905,Consumer Care,Consumer Complaint,2026-03-31,Consumer/Personal,Western Europe,GoldenCrust Bakery,Pastry - Cookie,SKU-26078,LOT-801829,Not Applicable (Consumer),,,3,10.4,13.1,18.4,2,0,0.0,3,Y,0.525,1,1,N,N,N,N,Y,Availability/Stock,2,0,N,N,N/A,VIP,Consumer Care Team,In Progress,,5,0.0,N,0,76.2
LUM-EML-004906,Quality & Food Safety,Internal Escalation,2025-10-18,Consumer/Personal,Latin America,GoldenCrust Bakery,Pastry - Ambient Cake,SKU-10780,LOT-231507,Not Applicable (Internal),,,3,1.1,12.8,21.7,2,0,0.0,3,Y,-0.123,1,1,N,N,N,N,N,Delivery/Logistics,2,0,N,N,N/A,N/A,Quality Assurance & Food Safety,Escalated,,5,0.0,Y,0,68.0
LUM-EML-004907,Supplier Relations,Supplier Notification,2026-05-11,Supplier Corporate,APAC,MorningRise Pastry,Pastry - Seasonal Specialty,SKU-53164,LOT-980694,Not Applicable (Supplier),,,3,3.6,49.2,66.6,2,0,0.0,3,N,-0.509,1,1,N,N,N,N,N,Delivery/Logistics,2,0,N,N,N/A,N/A,Procurement & Supplier Mgmt,In Progress,,5,0.0,N,0,50.0
LUM-EML-004908,Consumer Care,Consumer Complaint,2026-08-02,Consumer/Personal,North America,MorningRise Pastry,Pastry - Seasonal Specialty,SKU-21248,LOT-236964,Not Applicable (Consumer),,,3,0.1,36.4,77.0,2,0,0.0,3,N,-0.5,1,1,N,N,N,N,N,Delivery/Logistics,2,0,N,N,N/A,Returning,Consumer Care Team,Open,,5,0.0,Y,1,48.0
LUM-EML-004909,Consumer Care,Consumer Complaint,2025-11-17,Consumer/Personal,Western Europe,GoldenCrust Bakery,Pastry - Ambient Cake,SKU-79167,LOT-759593,Not Applicable (Consumer),,PROMO-817,3,0.7,1.8,3.0,2,0,0.0,3,N,-0.071,1,1,N,N,N,Y,N,Allergen/Safety,2,0,N,N,N/A,VIP,Consumer Care Team,Closed,4.8,5,0.0,N,0,63.9
LUM-EML-004910,Consumer Care,Consumer Complaint,2026-05-29,Consumer/Personal,Latin America,AquaLuna,Functional Water,SKU-41637,LOT-637916,Not Applicable (Consumer),,,3,6.3,36.6,57.8,2,0,0.0,3,N,-0.681,1,1,N,N,N,N,N,Pricing/Promotion,2,0,N,N,N/A,Returning,Consumer Care Team,Resolved,7.3,5,0.0,N,0,51.9
LUM-EML-004911,Quality & Food Safety,Internal Escalation,2026-04-19,Consumer/Personal,Western Europe,GoldenCrust Bakery,Pastry - Cookie,SKU-73969,LOT-377860,Not Applicable (Internal),,,3,15.6,33.4,43.0,2,0,0.0,3,N,-0.007,1,1,N,Y,N,N,N,Packaging Defect,2,0,N,N,N/A,N/A,Quality Assurance & Food Safety,Resolved,12.5,5,0.0,Y,1,48.0
LUM-EML-004912,Supplier Relations,Supplier Notification,2026-03-27,Supplier Corporate,North America,PureWave,Functional Water,SKU-84735,LOT-760581,Not Applicable (Supplier),,PROMO-926,3,3.2,11.0,15.7,2,0,0.0,3,N,0.4,1,1,N,Y,N,N,Y,Packaging Defect,2,0,N,N,N/A,N/A,Procurement & Supplier Mgmt,Open,,5,0.0,N,0,73.3
LUM-EML-004913,Consumer Care,Consumer Complaint,2026-03-30,Consumer/Personal,Western Europe,MorningRise Pastry,Pastry - Cookie,SKU-51985,LOT-238982,Not Applicable (Consumer),,PROMO-503,3,1.9,35.1,72.5,2,0,0.0,3,N,-0.401,1,1,N,N,Y,N,N,Shelf-Life,2,0,N,N,N/A,New,Consumer Care Team,In Progress,,5,0.0,N,0,62.0
LUM-EML-004914,Consumer Care,Consumer Complaint,2026-01-12,Consumer/Personal,North America,CitrusPeak,Juice,SKU-61928,LOT-145073,Not Applicable (Consumer),,,3,2.7,18.6,22.0,2,0,0.0,3,N,0.055,1,1,N,N,N,N,N,Delivery/Logistics,2,0,N,N,N/A,Returning,Consumer Care Team,Closed,20.5,5,0.0,N,0,53.1
LUM-EML-004915,Consumer Care,Consumer Complaint,2026-04-04,Consumer/Personal,North America,MorningRise Pastry,Pastry - Croissant,SKU-59140,LOT-591245,Not Applicable (Consumer),,,3,6.8,20.0,38.2,2,0,0.0,3,N,-0.15,1,1,N,N,N,N,N,Delivery/Logistics,2,0,N,N,N/A,New,Consumer Care Team,In Progress,,5,0.0,N,0,49.0
LUM-EML-004916,Supplier Relations,Supplier Notification,2025-10-18,Supplier Corporate,Latin America,BerryBurst,Sparkling Beverage,SKU-63245,LOT-276259,Not Applicable (Supplier),,,3,1.5,21.8,37.9,2,0,0.0,3,N,-0.234,1,1,N,N,N,N,N,Pricing/Promotion,2,0,N,N,N/A,N/A,Procurement & Supplier Mgmt,Open,,5,0.0,N,0,56.0
LUM-EML-004917,Consumer Care,Consumer Complaint,2026-07-28,Consumer/Personal,Latin America,GoldenCrust Bakery,Pastry - Cookie,SKU-17359,LOT-948413,Not Applicable (Consumer),,,3,1.7,15.2,32.5,2,0,0.0,3,N,0.136,1,1,N,N,Y,N,N,Delivery/Logistics,2,0,N,N,N/A,Returning,Consumer Care Team,In Progress,,5,0.0,N,0,61.6
LUM-EML-004918,Consumer Care,Consumer Complaint,2026-04-21,Consumer/Personal,Latin America,CitrusPeak,Juice,SKU-14713,LOT-268093,Not Applicable (Consumer),,,3,10.3,59.1,106.5,2,0,0.0,3,N,0.846,1,1,Y,N,N,N,N,Taste/Flavor,2,0,N,N,N/A,Returning,Consumer Care Team,Resolved,35.9,5,0.0,N,0,63.7
LUM-EML-004919,Quality & Food Safety,Internal Escalation,2026-06-21,Consumer/Personal,North America,MorningRise Pastry,Pastry - Cookie,SKU-96034,LOT-508667,Not Applicable (Internal),,,3,1.0,19.3,38.0,2,0,0.0,3,N,0.14,1,1,N,N,N,N,N,Delivery/Logistics,2,0,N,N,N/A,N/A,Quality Assurance & Food Safety,Closed,15.4,5,0.0,N,0,61.0
LUM-EML-004920,Supplier Relations,Supplier Notification,2026-08-13,Supplier Corporate,Central Europe,AquaLuna,Functional Water,SKU-72031,LOT-297551,Not Applicable (Supplier),,,3,4.9,19.8,25.0,2,0,0.0,3,N,-0.386,1,1,N,N,Y,N,N,Shelf-Life,2,0,N,N,N/A,N/A,Procurement & Supplier Mgmt,In Progress,,5,0.0,N,0,59.6
LUM-EML-004921,Quality & Food Safety,Internal Escalation,2026-01-16,Internal,Western Europe,GoldenCrust Bakery,Pastry - Ambient Cake,SKU-86656,LOT-456536,Not Applicable (Internal),,,3,2.3,4.8,8.0,2,0,0.0,3,Y,-0.166,1,1,N,Y,N,N,N,Delivery/Logistics,2,0,N,N,N/A,N/A,Quality Assurance & Food Safety,In Progress,,5,0.0,N,0,66.2
LUM-EML-004922,Consumer Care,Consumer Complaint,2026-01-20,Consumer/Personal,Central Europe,GoldenCrust Bakery,Pastry - Cookie,SKU-87893,LOT-668728,Not Applicable (Consumer),,,3,6.8,22.4,30.7,2,0,0.0,3,N,0.091,1,1,N,Y,N,N,N,Packaging Defect,2,0,N,N,N/A,New,Consumer Care Team,Resolved,35.1,5,0.0,N,0,53.8
LUM-EML-004923,Trade/Retailer,Retailer Inquiry,2025-11-24,Retailer Corporate,Western Europe,MorningRise Pastry,Pastry - Croissant,SKU-55577,LOT-806135,GreenBasket,ORD-3466929,,3,13.3,2.2,5.1,2,0,0.0,3,N,0.559,1,1,Y,N,N,N,N,Taste/Flavor,2,6,N,N,Gold,N/A,Trade Marketing & Key Accounts,In Progress,,5,0.0,N,0,83.7
LUM-EML-004924,Trade/Retailer,Retailer Inquiry,2026-06-26,Retailer Corporate,North America,BerryBurst,Juice,SKU-13642,LOT-429851,MegaMart,ORD-6073505,,3,8.4,44.2,105.6,2,0,0.0,3,N,0.536,1,1,N,N,N,N,N,Pricing/Promotion,2,6,N,N,Silver,N/A,Trade Marketing & Key Accounts,Resolved,27.1,5,146.53,N,0,57.5
LUM-EML-004925,Supplier Relations,Supplier Notification,2026-05-18,Supplier Corporate,APAC,MorningRise Pastry,Pastry - Croissant,SKU-14610,LOT-400220,Not Applicable (Supplier),,,3,2.0,2.2,5.2,2,0,0.0,3,N,0.529,1,1,N,N,N,N,Y,Availability/Stock,2,0,N,N,N/A,N/A,Procurement & Supplier Mgmt,In Progress,,5,0.0,N,0,74.7
LUM-EML-004926,Quality & Food Safety,Internal Escalation,2025-12-17,Internal,Central Europe,PureWave,Functional Water,SKU-81359,LOT-130392,Not Applicable (Internal),,,3,4.7,5.4,6.8,2,0,0.0,3,N,-0.505,1,1,N,Y,N,N,N,Packaging Defect,2,0,N,N,N/A,N/A,Quality Assurance & Food Safety,Escalated,,5,0.0,Y,0,71.7
LUM-EML-004927,Consumer Care,Consumer Complaint,2025-11-27,Consumer/Personal,Central Europe,GoldenCrust Bakery,Pastry - Seasonal Specialty,SKU-55985,LOT-679770,Not Applicable (Consumer),,,3,1.8,5.1,8.2,2,0,0.0,3,Y,-0.617,1,1,N,Y,N,N,N,Packaging Defect,2,0,N,N,N/A,New,Consumer Care Team,Closed,17.1,5,0.0,N,1,42.2
LUM-EML-004928,Trade/Retailer,Retailer Inquiry,2026-04-07,Retailer Corporate,Western Europe,MorningRise Pastry,Pastry - Croissant,SKU-50977,LOT-129277,ValueStop,ORD-3292970,,3,1.4,36.3,91.8,2,0,0.0,3,N,-0.546,1,1,N,N,N,Y,N,Allergen/Safety,2,6,N,N,Bronze,N/A,Trade Marketing & Key Accounts,Open,,5,0.0,Y,1,25.7
LUM-EML-004929,Quality & Food Safety,Internal Escalation,2026-05-12,Internal,North America,BerryBurst,Juice,SKU-73560,LOT-150131,Not Applicable (Internal),,,3,1.2,4.7,11.2,2,0,0.0,3,N,0.606,1,1,N,Y,N,N,N,General Inquiry,2,0,N,N,N/A,N/A,Quality Assurance & Food Safety,Open,,5,0.0,N,0,77.2
LUM-EML-004930,Trade/Retailer,Retailer Inquiry,2026-01-25,Retailer Corporate,Western Europe,PureWave,Functional Water,SKU-38148,LOT-611477,ValueStop,ORD-7344395,,3,0.2,21.9,43.5,2,0,0.0,3,N,-0.017,1,1,N,N,N,N,Y,Availability/Stock,2,6,N,N,Gold,N/A,Trade Marketing & Key Accounts,In Progress,,5,0.0,N,1,48.0
LUM-EML-004931,Trade/Retailer,Retailer Inquiry,2026-05-03,Retailer Corporate,APAC,GoldenCrust Bakery,Pastry - Seasonal Specialty,SKU-40697,LOT-716767,GreenBasket,ORD-6098275,PROMO-216,3,13.3,15.9,40.7,2,0,0.0,3,N,-0.028,1,1,N,Y,N,N,N,Packaging Defect,2,6,N,N,Platinum,N/A,Trade Marketing & Key Accounts,Open,,5,646.24,Y,1,46.4
